"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","epoch","segment_code","year"
4438.653225447296,20.562920303197266,0.0,0,0.0,0.0,0.0,0.0,10702.510424473625,0,2.937560043313895,3.916746724418527,0,0.9791866811046317,0,-122.39833513807896,4596.302281105141,677.5971833244051,20025.346815270823,3918.705097780736,7260.669240390844,385.7995523552249,0,263.4012172171459,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs",1293840000000.0,"GF01",2011
107.71053492150949,0.0,0.0,0,0.0,0.0,0.0,0.0,5062.395141310946,0,0.0,1905.4972814296132,0,0.9791866811046317,0,0.0,91.06436134273075,0.0,7186.251052626892,91.06436134273075,229.1296833784838,19.583733622092634,0,19.583733622092634,"GF0102"," Foreign Economic Aid",1293840000000.0,"GF01",2011
368.17419209534154,0.9791866811046317,0.0,0,0.0,0.0,0.0,0.0,84.21005457499832,0,0.0,47.98014737412695,0,27.417227070929687,0,-1.9583733622092634,431.8213263671426,0.0,965.4780675691668,431.8213263671426,643.325649485743,34.27153383866211,0,32.31316047645284,"GF0103"," General Services",1293840000000.0,"GF01",2011
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.771053492150948,0,10.771053492150948,0.0,0,0.0,0,0.0,1.9583733622092634,0.0,15.666986897674107,1.9583733622092634,81.27249453168443,2.937560043313895,0,2.937560043313895,"GF0104"," Basic Research",1293840000000.0,"GF01",2011
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9583733622092634,0,0.0,0,0.0,6.854306767732422,0.0,19.583733622092634,6.854306767732422,22.521293665406528,10.771053492150948,0,10.771053492150948,"GF0105"," Research and Development General Public Services",1293840000000.0,"GF01",2011
76.37656112616128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.37560043313895,0,29.37560043313895,0,0.0,432.8005130482472,0.0,543.4486080130706,432.8005130482472,497.4268340011529,4.8959334055231585,0,4.8959334055231585,"GF0106"," General Public Services not elsewhere classified",1293840000000.0,"GF01",2011
0.0,0.0,52767.3910580475,0,23.50048034651116,0.0,0.0,0.0,0.0,0,0.0,617.8667957770226,0,617.8667957770226,0,0.0,85.18924125610296,0.0,53470.44709508062,85.18924125610296,85.18924125610296,0.0,0,0.0,"GF0107"," Public Debt Transactions",1293840000000.0,"GF01",2011
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20143.82840368448,0,20143.82840368448,0.0,0,0.0,0,0.0,0.0,0.0,20143.82840368448,0.0,0.0,0.0,0,0.0,"GF0108"," Transfers between different levels of Government",1293840000000.0,"GF01",2011
12722.57254759248,0.0,0.0,0,0.0,0.0,0.0,0.0,18.604546940988,0,0.0,0.0,0,0.0,0,39.16746724418527,11753.177733298895,0.0,32358.203063783658,11753.177733298895,31828.463069306054,7824.680768707112,0,7863.848235951297,"GF0201"," Military Defence",1293840000000.0,"GF02",2011
19.583733622092634,0.0,0.0,0,0.0,0.0,0.0,0.0,2.937560043313895,0,0.0,1.9583733622092634,0,0.0,0,0.0,55.813640822964004,0.0,89.10598798052149,55.813640822964004,88.12680129941685,8.812680129941686,0,8.812680129941686,"GF0202"," Civil Defence",1293840000000.0,"GF02",2011
