"code","description","P5LN","D1","D3","D4","D4.1","D4.2","D4.3","D4.4","D62","D632","D6M","D7","D7.1","D7.2","D7.3","D7.4","D9","D9.1","D9.2","D9.3","D9.4","D92","P2","P3","P31","P32","P5","P51G","NP","OEC","OED","OTE","segment_code","year","epoch"
"GF0301"," Police services",621,4309,0,0,0,"M",0,"M",0,0,0,11516,0,"M",11340,"M",138,0,"M",120,"M",0,4568,8276,"L","L",609,0,12,4568,0,21152,"GF03",2021,1609459200000.0
"GF0302"," Fire protection services",45,422,0,0,0,"M",0,"M",0,0,0,23,0,"M",23,"M",2,0,"M",2,"M",0,87,533,"L","L",45,0,0,87,0,579,"GF03",2021,1609459200000.0
"GF0303"," Law Courts",745,3442,0,0,0,"M",0,"M",0,0,0,145,0,"M",74,"M",0,0,"M",0,"M",0,5500,7615,"L","L",732,0,13,5500,0,9832,"GF03",2021,1609459200000.0
"GF0304"," Prisons",597,2112,0,0,0,"M",0,"M",0,0,0,95,0,"M",89,"M",0,0,"M",0,"M",0,2289,4378,"L","L",597,0,0,2289,0,5093,"GF03",2021,1609459200000.0
"GF0305"," Research and Development public order and safety",77,26,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,22,57,"L","L",77,0,0,22,0,125,"GF03",2021,1609459200000.0
"GF0306"," Public order and safety not elsewhere classified",91,363,0,0,0,"M",0,"M",0,0,0,2433,0,"M",2391,"M",0,0,"M",0,"M",0,1149,1463,"L","L",93,0,-2,1149,0,4036,"GF03",2021,1609459200000.0
"GF0401"," General economic, commercial and labour affairs",449,2747,31318,0,0,"M",0,"M",0,0,0,19694,0,"M",18172,"M",2190,0,"M",1783,"M",0,3336,5319,"L","L",454,0,-5,3336,0,59734,"GF04",2021,1609459200000.0
"GF0402"," Agriculture, forestry, fishing and hunting",204,813,2893,0,0,"M",0,"M",0,0,0,398,0,"M",148,"M",266,0,"M",75,"M",0,1210,1904,"L","L",205,0,-1,1210,0,5784,"GF04",2021,1609459200000.0
"GF0403"," Fuel and Energy",-2,125,7040,0,0,"M",0,"M",0,0,0,29,0,"M",14,"M",402,0,"M",0,"M",0,287,381,"L","L",-2,0,0,287,0,7881,"GF04",2021,1609459200000.0
"GF0404"," Mining, manufacturing and construction",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",18,0,"M",18,"M",0,7,7,"L","L",0,0,0,7,0,25,"GF04",2021,1609459200000.0
"GF0405"," Transport",14750,3251,11267,0,0,"M",0,"M",0,0,0,1035,0,"M",901,"M",5044,0,"M",3455,"M",0,6029,10007,"L","L",15061,0,-311,6029,0,41376,"GF04",2021,1609459200000.0
"GF0406"," Communication",4,0,50,0,0,"M",0,"M",0,0,0,3,0,"M",0,"M",111,0,"M",0,"M",0,32,33,"L","L",4,0,0,32,0,200,"GF04",2021,1609459200000.0
"GF0407"," Other Industries",8,48,0,0,0,"M",0,"M",0,0,0,121,0,"M",0,"M",10,0,"M",4,"M",0,84,130,"L","L",8,0,0,84,0,271,"GF04",2021,1609459200000.0
"GF0408"," Research and Development Economic Affairs",1571,540,9851,0,0,"M",0,"M",0,0,0,163,0,"M",62,"M",5224,0,"M",18,"M",0,634,1396,"L","L",1577,0,-6,634,0,17983,"GF04",2021,1609459200000.0
"GF0409"," Economic Affairs not elsewhere classified",23,319,0,0,0,"M",0,"M",0,0,0,13,0,"M",0,"M",58,0,"M",15,"M",0,190,517,"L","L",27,0,-4,190,0,603,"GF04",2021,1609459200000.0
"GF0501"," Waste Management",2010,72,1,0,0,"M",0,"M",0,0,0,42,0,"M",30,"M",48,0,"M",41,"M",0,1541,2575,"L","L",2010,0,0,1541,0,3714,"GF05",2021,1609459200000.0
"GF0502"," Water Waste Management",0,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,0,"GF05",2021,1609459200000.0
"GF0503"," Pollution Abatement",1,20,0,0,0,"M",0,"M",0,0,0,52,0,"M",50,"M",2178,0,"M",1684,"M",0,98,118,"L","L",0,0,1,98,0,2349,"GF05",2021,1609459200000.0
"GF0504"," Protection of biodiversity and landscape",27,214,40,0,0,"M",0,"M",0,0,0,8,0,"M",8,"M",34,0,"M",0,"M",0,173,316,"L","L",27,0,0,173,0,496,"GF05",2021,1609459200000.0
"GF0505"," Research and Development Environmental Protection",397,92,0,0,0,"M",0,"M",0,0,0,4,0,"M",0,"M",61,0,"M",0,"M",0,101,337,"L","L",397,0,0,101,0,655,"GF05",2021,1609459200000.0
"GF0506"," Environmental Protection not elsewhere classified",214,561,0,0,0,"M",0,"M",0,0,0,268,0,"M",84,"M",798,0,"M",261,"M",0,504,849,"L","L",214,0,0,504,0,2345,"GF05",2021,1609459200000.0
"GF0601"," Housing Development",-24,60,59,0,0,"M",0,"M",0,0,0,817,0,"M",659,"M",3768,0,"M",1701,"M",0,50,91,"L","L",-24,0,0,50,0,4730,"GF06",2021,1609459200000.0
"GF0602"," Community Development",17,148,17,0,0,"M",0,"M",0,0,0,23730,0,"M",23574,"M",836,0,"M",785,"M",0,180,321,"L","L",17,0,0,180,0,24928,"GF06",2021,1609459200000.0
"GF0603"," Water supply",213,88,0,0,0,"M",0,"M",0,0,0,3,0,"M",0,"M",41,0,"M",0,"M",0,205,249,"L","L",213,0,0,205,0,550,"GF06",2021,1609459200000.0
"GF0604"," Street Lighting",29,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,21,25,"L","L",29,0,0,21,0,50,"GF06",2021,1609459200000.0
"GF0605"," Research and Development Housing & Community amenities",4,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",4,0,0,0,0,4,"GF06",2021,1609459200000.0
"GF0606"," Housing & Community amenities not elsewhere classified",22,165,0,0,0,"M",0,"M",0,0,0,201,0,"M",199,"M",1503,0,"M",1494,"M",0,38,195,"L","L",21,0,1,38,0,1929,"GF06",2021,1609459200000.0
"GF0701"," Medical Products appliances and equipment",0,0,25,0,0,"M",0,"M",0,10836,10836,3103,0,"M",3103,"M",0,0,"M",0,"M",0,902,11738,"L","L",0,0,0,902,0,14866,"GF07",2021,1609459200000.0
"GF0702"," Outpatient Services",361,4615,5,0,0,"M",0,"M",0,13928,13928,207,0,"M",191,"M",101,0,"M",2,"M",0,6719,25485,"L","L",362,0,-1,6719,0,25936,"GF07",2021,1609459200000.0
"GF0703"," Hospital Services",5978,82075,0,0,0,"M",0,"M",0,14036,14036,229,0,"M",226,"M",87,0,"M",73,"M",0,69324,164649,"L","L",6042,0,-64,69324,0,171729,"GF07",2021,1609459200000.0
"GF0704"," Public Health Services",-6,24,90,0,0,"M",0,"M",0,128,128,7,0,"M",4,"M",0,0,"M",0,"M",0,720,865,"L","L",-6,0,0,720,0,963,"GF07",2021,1609459200000.0
"GF0705"," Research and Development Health",1575,9,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",130,0,"M",0,"M",0,1519,1531,"L","L",1575,0,0,1519,0,3233,"GF07",2021,1609459200000.0
"GF0706"," Health not elsewhere classified",391,2366,0,0,0,"M",0,"M",0,0,0,5136,0,"M",2858,"M",225,0,"M",214,"M",0,2699,4215,"L","L",391,0,0,2699,0,10817,"GF07",2021,1609459200000.0
"GF0801"," Recreational & Sporting Services",75,89,16,0,0,"M",0,"M",0,0,0,869,0,"M",184,"M",71,0,"M",12,"M",0,322,497,"L","L",7,0,68,322,0,1442,"GF08",2021,1609459200000.0
"GF0802"," Cultural Services",281,586,46,0,0,"M",0,"M",0,0,0,1388,0,"M",23,"M",470,0,"M",79,"M",0,608,1206,"L","L",281,0,0,608,0,3379,"GF08",2021,1609459200000.0
"GF0803"," Broadcasting & Publishing Services",159,1583,0,0,0,"M",0,"M",0,0,0,67,0,"M",0,"M",192,0,"M",102,"M",0,2825,4295,"L","L",159,0,0,2825,0,4826,"GF08",2021,1609459200000.0
"GF0804"," Religious & Other Community Services",6,19,0,0,0,"M",0,"M",0,0,0,29,0,"M",0,"M",2,0,"M",0,"M",0,54,71,"L","L",6,0,0,54,0,110,"GF08",2021,1609459200000.0
"GF0805"," Research and Development Recreation,  Culture & Religion",13,10,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",93,0,"M",0,"M",0,0,26,"L","L",13,0,0,0,0,116,"GF08",2021,1609459200000.0
"GF0806"," Recreation, Culture & Religion not elsewhere classified",18,72,2,0,0,"M",0,"M",0,0,0,27,0,"M",1,"M",0,0,"M",0,"M",0,63,183,"L","L",18,0,0,63,0,182,"GF08",2021,1609459200000.0
"GF0901"," Pre-primary  & Primary Education",53,834,5,0,0,"M",0,"M",30,0,30,4705,0,"M",4644,"M",12,0,"M",11,"M",0,94,960,"L","L",53,0,0,94,0,5733,"GF09",2021,1609459200000.0
"GF0902"," Secondary Education",4080,24455,472,0,0,"M",0,"M",0,0,0,1101,0,"M",1101,"M",19,0,"M",0,"M",0,7643,33067,"L","L",4108,0,-28,7643,0,37770,"GF09",2021,1609459200000.0
"GF0903"," Post-Secondary Non-Tertiary Education",0,0,0,0,0,"M",0,"M",0,0,0,3384,0,"M",0,"M",0,0,"M",0,"M",0,0,4,"L","L",0,0,0,0,0,3384,"GF09",2021,1609459200000.0
"GF0904"," Tertiary Education",7,136,0,0,0,"M",0,"M",0,0,0,3257,0,"M",0,"M",12596,0,"M",1,"M",0,539,673,"L","L",5,0,2,539,0,16535,"GF09",2021,1609459200000.0
"GF0905"," Education not Definable by Level",0,82,239,0,0,"M",0,"M",0,0,0,14829,0,"M",9893,"M",464,0,"M",357,"M",0,1367,1394,"L","L",1,0,-1,1367,0,16981,"GF09",2021,1609459200000.0
"GF0906"," Subsidiary Services to Education",21,280,11,0,0,"M",0,"M",0,0,0,574,0,"M",492,"M",0,0,"M",0,"M",0,700,945,"L","L",21,0,0,700,0,1586,"GF09",2021,1609459200000.0
"GF0907"," Research and Development Education",18,7,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",2482,0,"M",0,"M",0,6,16,"L","L",18,0,0,6,0,2513,"GF09",2021,1609459200000.0
"GF0908"," Education not elsewhere classified",114,713,0,0,0,"M",0,"M",0,0,0,19191,0,"M",18993,"M",2357,0,"M",2273,"M",0,1012,1659,"L","L",135,0,-21,1012,0,23387,"GF09",2021,1609459200000.0
"GF1001"," Sickness & Disability",3,511,0,0,0,"M",0,"M",48632,0,48632,46,0,"M",0,"M",1,0,"M",0,"M",0,324,766,"L","L",3,0,0,324,0,49517,"GF10",2021,1609459200000.0
"GF1002"," Old Age",0,603,547,0,0,"M",0,"M",155433,0,155433,0,0,"M",0,"M",125,0,"M",0,"M",0,337,904,"L","L",0,0,0,337,0,157045,"GF10",2021,1609459200000.0
"GF1003"," Survivors",0,0,0,0,0,"M",0,"M",1210,0,1210,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,1210,"GF10",2021,1609459200000.0
"GF1004"," Family & Children",4,226,1,0,0,"M",0,"M",13746,0,13746,3388,0,"M",2805,"M",20,0,"M",20,"M",0,209,382,"L","L",4,0,0,209,0,17594,"GF10",2021,1609459200000.0
"GF1005"," Unemployment",0,5,0,0,0,"M",0,"M",1179,0,1179,0,0,"M",0,"M",0,0,"M",0,"M",0,4,9,"L","L",0,0,0,4,0,1188,"GF10",2021,1609459200000.0
"GF1006"," Housing",0,0,0,0,0,"M",0,"M",446,0,446,19979,0,"M",19978,"M",0,0,"M",0,"M",0,0,0,"L","L",0,0,0,0,0,20425,"GF10",2021,1609459200000.0
"GF1007"," Social Exclusion not elsewhere classified",0,8,19,0,0,"M",0,"M",57012,0,57012,275,0,"M",231,"M",5,0,"M",3,"M",0,85,93,"L","L",0,0,0,85,0,57404,"GF10",2021,1609459200000.0
"GF1008"," Research and Development Social Protection",2,0,0,0,0,"M",0,"M",0,0,0,0,0,"M",0,"M",0,0,"M",0,"M",0,0,0,"L","L",2,0,0,0,0,2,"GF10",2021,1609459200000.0
"GF1009"," Social Protection not elsewhere classified",467,2223,1,0,0,"M",0,"M",129,0,129,1297,0,"M",433,"M",0,0,"M",0,"M",0,2570,4776,"L","L",465,0,2,2570,0,6687,"GF10",2021,1609459200000.0
