"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","segment_code","year"
3662.7839325364953,4.544396938630888,0.0,0.0,0.0,0.0,0.0,0.0,10542.092018235933,0.0,48.17060754948741,18.17758775452355,0.0,4.544396938630888,0.0,8.179914489535598,4015.429134974252,832.5335191571786,18613.849860632115,3182.8956158170736,5696.85600226768,362.64287570274485,0.0,370.8227901922804,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs","GF01",2016
157.2361340766287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5825.007995937071,0.0,0.0,1882.2892119809135,0.0,0.0,0.0,0.0,350.8274436623045,0.0,8198.09207729012,350.8274436623045,529.8766830443615,-17.268708366797373,0.0,-17.268708366797373,"GF0102"," Foreign Economic Aid","GF01",2016
285.38812774601973,1.817758775452355,0.0,0.0,0.0,0.0,0.0,0.0,4.544396938630888,0.0,0.0,108.15664713941513,0.0,0.0,0.0,-2.7266381631785324,349.00968488685214,0.0,808.902655076298,349.00968488685214,427.17331223130344,62.71267775310625,0.0,59.986039589927714,"GF0103"," General Services","GF01",2016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.993019794963857,0.0,0.0,0.0,"GF0104"," Basic Research","GF01",2016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088793877261775,0.0,0.0,0.0,0.0,88.16130060943922,0.0,226.3109675438182,88.16130060943922,92.7056975480701,137.2407875466528,0.0,137.2407875466528,"GF0105"," Research and Development General Public Services","GF01",2016
54.53276326357065,1.817758775452355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.357502244059148,0.0,26.357502244059148,0.0,0.0,386.27373978362544,0.0,476.252799168517,386.27373978362544,437.1709854962914,7.27103510180942,0.0,7.27103510180942,"GF0106"," General Public Services not elsewhere classified","GF01",2016
0.0,0.0,44406.9380049133,0.0,23.630864080880613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.16828081447536,0.0,44459.65300940142,58.16828081447536,58.16828081447536,-5.453276326357065,0.0,-5.453276326357065,"GF0107"," Public Debt Transactions","GF01",2016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15052.860419520952,0.0,15052.860419520952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15052.860419520952,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government","GF01",2016
11514.592963102943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.60992346577218,0.0,0.0,0.0,0.0,0.0,0.0,-398.0891718240657,13660.457197524447,0.0,31646.271401237773,13660.457197524447,33050.49005527472,6755.700488968677,0.0,6357.611317144611,"GF0201"," Military Defence","GF02",2016
18.17758775452355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817758775452355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17060754948741,0.0,68.16595407946332,48.17060754948741,66.34819530401096,0.0,0.0,0.0,"GF0202"," Civil Defence","GF02",2016
27.266381631785325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.74330325506685,0.0,408.99572447677986,321.74330325506685,526.2411654934567,59.986039589927714,0.0,59.986039589927714,"GF0203"," Foreign Military Aid","GF02",2016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5145273302783,0.0,1986.810341569424,523.5145273302783,1661.4315207634525,1463.2958142391458,0.0,1463.2958142391458,"GF0204"," Research and Development Defence","GF02",2016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0422591770208,0.0,210.86001795247319,209.0422591770208,252.66846978787734,1.817758775452355,0.0,1.817758775452355,"GF0205"," Defence not elsewhere classified","GF02",2016
3031.112758066802,1.817758775452355,0.0,0.0,0.0,0.0,0.0,0.0,7631.860218736712,0.0,7544.607797514999,229.03760570699671,0.0,153.600616525724,0.0,-0.9088793877261775,2394.8971866584775,0.0,13472.319164265129,2394.8971866584775,5241.507429016866,184.50251570841402,0.0,183.59363632068786,"GF0301"," Police services","GF03",2016
318.1077857041621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.179914489535598,0.0,8.179914489535598,2.7266381631785324,0.0,83.61690367080833,0.0,-2.7266381631785324,80.89026550762979,0.0,424.4466740681249,80.89026550762979,416.2667595785893,17.268708366797373,0.0,14.54207020361884,"GF0302"," Fire protection services","GF03",2016
2264.927434213634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.4207020361884,0.0,-76.34586856899891,17.268708366797373,0.0,17.268708366797373,0.0,-15.450949591345017,4210.83820333538,0.0,6848.406186516748,4210.83820333538,4977.023527188548,225.40208815609202,0.0,209.951138564747,"GF0303"," Law Courts","GF03",2016
1409.6719303633013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.79216469031984,0.0,79.07250673217744,0.0,0.0,0.0,0.0,0.0,2153.1352695233145,0.0,3764.578423961827,2153.1352695233145,3566.4427174375205,89.97905938489157,0.0,89.97905938489157,"GF0304"," Prisons","GF03",2016
22.721984693154436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453276326357065,0.0,0.0,0.0,0.0,12.724311428166486,0.0,85.43466244626069,12.724311428166486,43.62621061085652,44.5350899985827,0.0,44.5350899985827,"GF0305"," Research and Development public order and safety","GF03",2016
183.59363632068786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.673442150517,0.0,2960.22016582416,395.3625336608872,0.0,374.4583077431851,0.0,-2.7266381631785324,598.0426371238248,0.0,4249.920017007606,598.0426371238248,767.0942032408938,109.97440591486748,0.0,107.24776775168894,"GF0306"," Public order and safety not elsewhere classified","GF03",2016
1820.4854136155336,1040.6668989464733,0.0,0.0,0.0,0.0,0.0,0.0,417.1756389663155,0.0,77.25474795672508,2828.432654603864,0.0,2324.004594415836,0.0,-5.453276326357065,2082.2426772806725,0.0,8196.274318514668,2082.2426772806725,3572.8048731516037,12.724311428166486,0.0,7.27103510180942,"GF0401"," General economic, commercial and labour affairs","GF04",2016
560.7785822270515,253.57734917560353,0.0,0.0,0.0,0.0,0.0,0.0,70.89259224264184,0.0,14.54207020361884,39.99069305995181,0.0,-52.715004488118296,0.0,0.0,785.2717909954174,0.0,1773.2236854537723,785.2717909954174,1206.9918269003638,62.71267775310625,0.0,62.71267775310625,"GF0402"," Agriculture, forestry, fishing and hunting","GF04",2016
72.7103510180942,4070.870777625549,0.0,0.0,0.0,0.0,0.0,0.0,51.806125100392116,0.0,1.817758775452355,6.362155714083243,0.0,-2.7266381631785324,0.0,0.0,381.72934284499456,0.0,4584.387631690839,381.72934284499456,414.4490008031369,0.9088793877261775,0.0,0.9088793877261775,"GF0403"," Fuel and Energy","GF04",2016
