"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","segment_code","year"
5256.165685811842,35.24760569636066,0.0,0.0,0.0,0.0,0.0,0.0,8514.967048829914,0.0,29.907059378730253,38.4519334869389,0.0,20.294076006995528,0.0,27.77084085167809,5532.805985065097,636.593121061544,19997.141631735278,4896.212864003553,8830.059281570107,591.7325319934486,0.0,619.5033728451267,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs","GF01",2007
115.3558004608167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.033714571246,0.0,2.136218527052161,1199.4867029397883,0.0,44.86058906809538,0.0,0.0,103.6065985620298,0.0,4632.389875912611,103.6065985620298,253.14189545568107,29.907059378730253,0.0,29.907059378730253,"GF0102"," Foreign Economic Aid","GF01",2007
300.1387030508286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6963467784471,0.0,2.136218527052161,11.749201898786886,0.0,0.0,0.0,0.0,309.75168642256335,0.0,795.7414013269299,309.75168642256335,450.74210920800596,53.405463176304025,0.0,53.405463176304025,"GF0103"," General Services","GF01",2007
11.749201898786886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24760569636066,0.0,160.21638952891206,35.24760569636066,105.74281708908197,113.21958193376453,0.0,113.21958193376453,"GF0104"," Basic Research","GF01",2007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.340546317630403,0.0,0.0,0.0,0.0,10.681092635260805,0.0,30.975168642256335,10.681092635260805,20.294076006995528,14.953529689365126,0.0,14.953529689365126,"GF0105"," Research and Development General Public Services","GF01",2007
60.88222802098659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.702731588152012,0.0,26.702731588152012,0.0,0.0,127.10500235960357,0.0,216.82618049579435,127.10500235960357,164.4888265830164,2.136218527052161,0.0,2.136218527052161,"GF0106"," General Public Services not elsewhere classified","GF01",2007
0.0,0.0,36803.840893318156,0.0,20.294076006995528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.907059378730253,0.0,36833.74795269689,29.907059378730253,29.907059378730253,0.0,0.0,0.0,"GF0107"," Public Debt Transactions","GF01",2007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40750.504622047025,0.0,40750.504622047025,196.5321044887988,0.0,196.5321044887988,0.0,0.0,0.0,0.0,40947.03672653582,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government","GF01",2007
11095.519029508923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43029453404769,0.0,0.0,0.0,0.0,0.0,0.0,-2178.942897593204,11442.654540154901,0.0,28769.523013074977,11442.654540154901,29034.414110429447,8387.86204647031,0.0,6208.919148877106,"GF0201"," Military Defence","GF02",2007
5.340546317630403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22596674346945,0.0,19.22596674346945,5.340546317630403,0.0,5.340546317630403,0.0,0.0,23.498403797573772,0.0,57.67790023040835,23.498403797573772,45.92869833162146,4.272437054104322,0.0,4.272437054104322,"GF0202"," Civil Defence","GF02",2007
216.82618049579435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.294076006995528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.2401660050523,0.0,2770.6754295866526,2152.2401660050523,2410.7226077783635,381.3150070788107,0.0,381.3150070788107,"GF0203"," Foreign Military Aid","GF02",2007
17.089748216417288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.272437054104322,0.0,0.0,0.0,0.0,460.3550925797407,0.0,1164.2390972434278,460.3550925797407,753.0170307858867,682.5218193931654,0.0,682.5218193931654,"GF0204"," Research and Development Defence","GF02",2007
1554.098978430447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.35260805596423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.5650972989479,0.0,2511.124878549815,714.5650972989479,2337.023068595064,80.10819476445603,0.0,80.10819476445603,"GF0205"," Defence not elsewhere classified","GF02",2007
1459.0372539766258,-13.885420425839046,0.0,0.0,0.0,0.0,0.0,0.0,7698.9315714959885,0.0,7677.569386225467,241.3926935568942,0.0,154.87584321128168,0.0,0.0,2745.0408072620266,0.0,12533.194098215028,2745.0408072620266,4287.390583793687,402.67719234933236,0.0,402.67719234933236,"GF0301"," Police services","GF03",2007
68.35899286566915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.4888265830164,0.0,163.4207173194903,24.56651306109985,0.0,14.953529689365126,0.0,0.0,85.44874108208644,0.0,366.3614773894456,85.44874108208644,157.01206173833384,23.498403797573772,0.0,23.498403797573772,"GF0302"," Fire protection services","GF03",2007
2679.886142186936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.17311162312967,0.0,35.24760569636066,1.0681092635260805,0.0,1.0681092635260805,0.0,0.0,5037.203286788996,0.0,8069.565485939538,5037.203286788996,6700.2494100991025,223.2348360769508,0.0,223.2348360769508,"GF0303"," Law Courts","GF03",2007
2022.9989451183965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43029453404769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498.3075673875023,0.0,5232.6672820142685,2498.3075673875023,4389.929073092191,688.9304749743219,0.0,688.9304749743219,"GF0304"," Prisons","GF03",2007
14.953529689365126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544874108208644,0.0,55.54168170335618,8.544874108208644,33.11138716930849,32.04327790578242,0.0,32.04327790578242,"GF0305"," Research and Development public order and safety","GF03",2007
212.55374344169002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02163895289121,0.0,6.4086555811564825,0.0,0.0,0.0,0.0,0.0,341.79496432834577,0.0,593.8687505205007,341.79496432834577,505.21568164783605,23.498403797573772,0.0,23.498403797573772,"GF0306"," Public order and safety not elsewhere classified","GF03",2007
1743.1543180745634,318.296560530772,0.0,0.0,0.0,0.0,0.0,0.0,1706.8386031146765,0.0,953.8215723287899,1679.0677622629985,0.0,894.0074535713294,0.0,6.4086555811564825,2661.728284706993,0.0,8182.785067873303,2661.728284706993,4262.824070732588,67.29088360214307,0.0,73.69953918329955,"GF0401"," General economic, commercial and labour affairs","GF04",2007
735.9272825694694,427.2437054104322,0.0,0.0,0.0,0.0,0.0,0.0,80.10819476445603,0.0,3.2043277905782412,85.44874108208644,0.0,1.0681092635260805,0.0,375.97446076118035,1120.4466174388585,0.0,2961.8669877578213,1120.4466174388585,1573.3249451739166,136.7179857313383,0.0,512.6924464925187,"GF0402"," Agriculture, forestry, fishing and hunting","GF04",2007
27.77084085167809,889.7350165172251,0.0,0.0,0.0,0.0,0.0,0.0,827.7846792327124,0.0,0.0,63.018446548038746,0.0,0.0,0.0,0.0,315.09223274019377,0.0,2124.469325153374,315.09223274019377,240.3245842933681,1.0681092635260805,0.0,1.0681092635260805,"GF0403"," Fuel and Energy","GF04",2007
0.0,1.0681092635260805,0.0,0.0,0.0,0.0,0.0,0.0,4.272437054104322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544874108208644,0.0,13.885420425839046,8.544874108208644,6.4086555811564825,0.0,0.0,0.0,"GF0404"," Mining, manufacturing and construction","GF04",2007
1999.5005413208228,2186.419662437887,0.0,0.0,0.0,0.0,0.0,0.0,3752.267842767121,0.0,3405.1323321211444,2935.164256169669,0.0,2115.9244510451654,0.0,-55.54168170335618,2802.718707492435,0.0,19385.115023734834,2802.718707492435,4053.4746550814752,5764.585695250256,0.0,5709.0440135469,"GF0405"," Transport","GF04",2007
8.544874108208644,532.9865224995142,0.0,0.0,0.0,0.0,0.0,0.0,12.817311162312965,0.0,0.0,74.76764844682563,0.0,0.0,0.0,0.0,152.7396246842295,0.0,787.1965272187214,152.7396246842295,71.5633206562474,5.340546317630403,0.0,5.340546317630403,"GF0406"," Communication","GF04",2007
43.7924798045693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476764844682563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62823751492101,0.0,171.96559142769897,119.62823751492101,136.7179857313383,1.0681092635260805,0.0,1.0681092635260805,"GF0407"," Other Industries","GF04",2007
165.55693584654247,730.586736251839,0.0,0.0,0.0,0.0,0.0,0.0,162.35260805596423,0.0,0.0,1997.3643227937705,0.0,0.0,0.0,0.0,448.6058906809538,0.0,4572.57575715515,448.6058906809538,523.3735391277794,1068.1092635260804,0.0,1068.1092635260804,"GF0408"," Research and Development Economic Affairs","GF04",2007
150.60340615717735,157.01206173833384,0.0,0.0,0.0,0.0,0.0,0.0,50.201135385725784,0.0,4.272437054104322,157.01206173833384,0.0,2.136218527052161,0.0,9.612983371734725,265.959206617994,0.0,808.5587124892429,265.959206617994,411.22206645754096,18.157857479943367,0.0,27.77084085167809,"GF0409"," Economic Affairs not elsewhere classified","GF04",2007
34.179496432834576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2444132915082,0.0,76.9038669738778,204.00886933348139,0.0,74.76764844682563,0.0,0.0,2239.8251256141907,0.0,3736.2462038142294,2239.8251256141907,927.1188407406379,1175.9882991422146,0.0,1175.9882991422146,"GF0501"," Waste Management","GF05",2007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.340546317630403,0.0,0.0,0.0,0.0,-5.340546317630403,0.0,13.885420425839046,-5.340546317630403,110.0152541431863,13.885420425839046,0.0,13.885420425839046,"GF0502"," Water Waste Management","GF05",2007
18.157857479943367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681092635260805,0.0,0.0,34.179496432834576,0.0,13.885420425839046,0.0,0.0,150.60340615717735,0.0,204.00886933348139,150.60340615717735,166.62504511006856,0.0,0.0,0.0,"GF0503"," Pollution Abatement","GF05",2007
199.73643227937706,45.92869833162146,0.0,0.0,0.0,0.0,0.0,0.0,89.72117813619076,0.0,59.814118757460506,10.681092635260805,0.0,2.136218527052161,0.0,-1.0681092635260805,363.15714959886736,0.0,728.4505177247869,363.15714959886736,478.51295005968404,20.294076006995528,0.0,19.22596674346945,"GF0504"," Protection of biodiversity and landscape","GF05",2007
129.24122088665573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92869833162146,0.0,0.0,111.08336340671237,0.0,0.0,0.0,0.0,74.76764844682563,0.0,684.6580379202176,74.76764844682563,143.1266413124948,323.63710684840237,0.0,323.63710684840237,"GF0505"," Research and Development Environmental Protection","GF05",2007
569.3022374594009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6963467784471,0.0,18.157857479943367,805.3543846986647,0.0,154.87584321128168,0.0,-10.681092635260805,400.5409738222802,0.0,1955.7080615162533,400.5409738222802,973.0475390722593,70.49521139272132,0.0,59.814118757460506,"GF0506"," Environmental Protection not elsewhere classified","GF05",2007
76.9038669738778,254.21000471920715,0.0,0.0,0.0,0.0,0.0,0.0,289.4576104155678,0.0,226.43916386752906,5559.508716653249,0.0,2375.475002082003,0.0,290.52571967909387,179.44235627238152,0.0,6657.52503955806,179.44235627238152,290.52571967909387,7.476764844682563,0.0,298.00248452377645,"GF0601"," Housing Development","GF06",2007
64.08655581156484,9.612983371734725,0.0,0.0,0.0,0.0,0.0,0.0,596.0049690475529,0.0,416.5626127751714,326.8414346389806,0.0,243.52891208394635,0.0,98.2660522443994,119.62823751492101,0.0,1218.712669683258,119.62823751492101,170.89748216417289,4.272437054104322,0.0,102.53848929850372,"GF0602"," Community Development","GF06",2007
61.95033728451267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2043277905782412,0.0,0.0,0.0,0.0,133.51365794076005,0.0,283.04895483441135,133.51365794076005,211.48563417816393,84.38063181856036,0.0,84.38063181856036,"GF0603"," Water supply","GF06",2007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.953529689365126,0.0,18.157857479943367,14.953529689365126,27.77084085167809,3.2043277905782412,0.0,3.2043277905782412,"GF0604"," Street Lighting","GF06",2007
