"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","segment_code","year"
4633.794592453204,3.810686342477964,0.0,0.0,0.0,0.0,0.0,0.0,8661.690056452413,0.0,1.270228780825988,1068.262404674656,0.0,44.45800732890958,0.0,10.161830246607904,3977.0863127661682,575.4136377141725,18738.414974744974,3401.672675051996,7823.33906110726,383.6090918094484,0.0,393.7709220560563,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs","GF01",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.8255917599288,0.0,5.080915123303952,796.4334455778945,0.0,123.21219174012083,0.0,0.0,83.83509953451521,0.0,2954.552144201248,83.83509953451521,125.7526493017728,44.45800732890958,0.0,44.45800732890958,"GF0102"," Foreign Economic Aid","GF01",2000
0.0,7.621372684955928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.621372684955928,0.0,0.0,0.0,0.0,212.12820639794,0.0,227.37095176785186,212.12820639794,83.83509953451521,0.0,0.0,0.0,"GF0103"," General Services","GF01",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.621372684955928,0.0,0.0,0.0,0.0,20.323660493215808,0.0,77.48395563038527,20.323660493215808,36.83663464395365,49.538922452213534,0.0,49.538922452213534,"GF0104"," Basic Research","GF01",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.161830246607904,0.0,25.40457561651976,10.161830246607904,16.512974150737843,15.242745369911855,0.0,15.242745369911855,"GF0105"," Research and Development General Public Services","GF01",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.242745369911855,0.0,15.242745369911855,0.0,0.0,105.42898880855701,0.0,120.67173417846887,105.42898880855701,105.42898880855701,0.0,0.0,0.0,"GF0106"," General Public Services not elsewhere classified","GF01",2000
0.0,0.0,34603.57244726156,0.0,74.94349806873329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.270228780825988,0.0,34602.30221848074,-1.270228780825988,-1.270228780825988,0.0,0.0,0.0,"GF0107"," Public Debt Transactions","GF01",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33655.98177676538,0.0,33655.98177676538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33655.98177676538,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government","GF01",2000
11268.19951470734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.242745369911855,0.0,0.0,0.0,0.0,0.0,0.0,13.972516589085869,9699.466970387244,0.0,27807.84846984253,9699.466970387244,27859.927849856394,6810.966722788948,0.0,6824.939239378034,"GF0201"," Military Defence","GF02",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810686342477964,0.0,3.810686342477964,0.0,0.0,0.0,0.0,0.0,1.270228780825988,0.0,5.080915123303952,1.270228780825988,1.270228780825988,0.0,0.0,0.0,"GF0202"," Civil Defence","GF02",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.6594533029613,0.0,530.955630385263,496.6594533029613,563.9815786867387,34.296177082301675,0.0,34.296177082301675,"GF0203"," Foreign Military Aid","GF02",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540457561651976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.90526889175004,0.0,1091.1265227295237,417.90526889175004,637.654847974646,670.6807962761217,0.0,670.6807962761217,"GF0204"," Research and Development Defence","GF02",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0488263840745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.8716450430821,0.0,692.2746855501634,619.8716450430821,993.3189066059226,-87.64578587699317,0.0,-87.64578587699317,"GF0205"," Defence not elsewhere classified","GF02",2000
800.2441319203724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5793.513469347331,0.0,5666.490591264733,243.88392591858968,0.0,123.21219174012083,0.0,0.0,480.1464791522235,0.0,7552.780330791325,480.1464791522235,1476.005843319798,234.9923244528078,0.0,234.9923244528078,"GF0301"," Police services","GF03",2000
115.59081905516491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.512974150737843,0.0,16.512974150737843,7.621372684955928,0.0,0.0,0.0,0.0,40.647320986431616,0.0,187.99385956224623,40.647320986431616,162.58928394572646,7.621372684955928,0.0,7.621372684955928,"GF0302"," Fire protection services","GF03",2000
993.3189066059226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.47013964543925,0.0,360.7449737545806,69.86258294542934,0.0,44.45800732890958,0.0,0.0,4044.4084381499456,0.0,5716.029513716946,4044.4084381499456,4524.554917302169,107.96944637020898,0.0,107.96944637020898,"GF0303"," Law Courts","GF03",2000
1556.0302565118352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2671585619491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.8730315935427,0.0,3241.6238486679213,1404.8730315935427,2948.2010002971183,185.45340200059425,0.0,185.45340200059425,"GF0304"," Prisons","GF03",2000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10686342477964,0.0,105.42898880855701,38.10686342477964,38.10686342477964,67.32212538377736,0.0,67.32212538377736,"GF0305"," Research and Development public order and safety","GF03",2000
209.58774883628803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.296177082301675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6167673566406,0.0,400.1220659601862,148.6167673566406,373.4472615628405,7.621372684955928,0.0,7.621372684955928,"GF0306"," Public order and safety not elsewhere classified","GF03",2000
1777.0500643755572,562.7113499059127,0.0,0.0,0.0,0.0,0.0,0.0,671.9510250569476,0.0,123.21219174012083,979.3463900168367,0.0,588.1159255224325,0.0,0.0,1613.1905516490049,0.0,5672.841735168862,1613.1905516490049,3221.3001881747055,68.59235416460335,0.0,68.59235416460335,"GF0401"," General economic, commercial and labour affairs","GF04",2000
541.1174606318709,301.0442210557592,0.0,0.0,0.0,0.0,0.0,0.0,48.268693671387545,0.0,10.161830246607904,44.45800732890958,0.0,0.0,0.0,315.016737644845,1808.805783896207,0.0,3091.7368525304546,1808.805783896207,2100.958403486184,33.02594830147569,0.0,348.0426859463207,"GF0402"," Agriculture, forestry, fishing and hunting","GF04",2000
19.05343171238982,198.15568980885413,0.0,0.0,0.0,0.0,0.0,0.0,31.7557195206497,0.0,0.0,39.37709220560563,0.0,0.0,0.0,0.0,129.56333564425077,0.0,425.52664157670597,129.56333564425077,121.94196295929484,7.621372684955928,0.0,7.621372684955928,"GF0403"," Fuel and Energy","GF04",2000
0.0,88.91601465781916,0.0,0.0,0.0,0.0,0.0,0.0,48.268693671387545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1847083292067,0.0,0.0,0.0,0.0,0.0,"GF0404"," Mining, manufacturing and construction","GF04",2000
387.4197781519263,1862.1553926908985,0.0,0.0,0.0,0.0,0.0,0.0,849.783054372586,0.0,698.6258294542934,8152.328315341191,0.0,7319.0582351193425,0.0,-3634.1245419431516,2174.6316727740914,0.0,8186.6244924234925,2174.6316727740914,4116.811478657027,-1605.569178964049,0.0,-5239.6937209072,"GF0405"," Transport","GF04",2000
