"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","epoch","segment_code","year"
3690.2368018007564,5.3572273919198015,0.0,0.0,0.0,0.0,0.0,0.0,9153.715870326967,0.0,22.321780799665838,1138.4108207829577,0.0,67.85821363098415,0.0,-13.393068479799503,4165.244297217646,951.8007332977513,18719.04537859977,3213.443563919894,5773.305386025572,579.4734295593252,0.0,566.0803610795257,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs",1483228800000.0,"GF01",2017
171.43127654143365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689.375490218829,0.0,0.0,1983.067006242313,0.0,0.0,0.0,0.0,264.28988466804356,0.0,8114.413756294525,264.28988466804356,456.2571995451697,6.2500986239064344,0.0,6.2500986239064344,"GF0102"," Foreign Economic Aid",1483228800000.0,"GF01",2017
288.3974079316826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500197247812869,0.0,0.0,80.35841087879702,0.0,0.0,0.0,0.0,253.5754298842039,0.0,698.2253034135474,253.5754298842039,425.8995776576242,63.39385747105098,0.0,63.39385747105098,"GF0103"," General Services",1483228800000.0,"GF01",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.214652031652474,0.0,0.0,0.0,"GF0104"," Basic Research",1483228800000.0,"GF01",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.500197247812869,0.0,0.0,0.0,0.0,114.2875176942891,0.0,289.29027916366925,114.2875176942891,100.89444921448958,162.5025642215673,0.0,162.5025642215673,"GF0105"," Research and Development General Public Services",1483228800000.0,"GF01",2017
64.28672870303761,3.571484927946534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67940268721138,0.0,52.67940268721138,0.0,0.0,400.89918316199845,0.0,530.3655118000603,400.89918316199845,460.7215557051029,8.928712319866335,0.0,8.928712319866335,"GF0106"," General Public Services not elsewhere classified",1483228800000.0,"GF01",2017
0.0,0.0,50064.18284872253,0.0,14.285939711786137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32217529529158,0.0,50109.71928155385,47.32217529529158,47.32217529529158,-1.785742463973267,0.0,-1.785742463973267,"GF0107"," Public Debt Transactions",1483228800000.0,"GF01",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494.871580071009,0.0,14494.871580071009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494.871580071009,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government",1483228800000.0,"GF01",2017
11484.109785812081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.35919987004849,0.0,0.0,0.0,0.0,0.0,0.0,-0.8928712319866335,13637.715197363841,0.0,32171.043359710395,13637.715197363841,33020.16390132968,6919.75204789641,0.0,6918.859176664423,"GF0201"," Military Defence",1483228800000.0,"GF02",2017
18.750295871719306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.64435059058316,0.0,116.07326015826236,94.64435059058316,113.39464646230246,2.6786136959599007,0.0,2.6786136959599007,"GF0202"," Civil Defence",1483228800000.0,"GF02",2017
35.71484927946534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.5423502657044,0.0,647.3316431903094,420.5423502657044,625.0098623906434,191.07444364513958,0.0,191.07444364513958,"GF0203"," Foreign Military Aid",1483228800000.0,"GF02",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.6896595734806,0.0,1534.845647785023,702.6896595734806,1560.7389135126355,832.1559882115424,0.0,832.1559882115424,"GF0204"," Research and Development Defence",1483228800000.0,"GF02",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25246559766086,0.0,156.25246559766086,156.25246559766086,196.43167103705937,0.0,0.0,0.0,"GF0205"," Defence not elsewhere classified",1483228800000.0,"GF02",2017
3015.2261504188614,0.8928712319866335,0.0,0.0,0.0,0.0,0.0,0.0,8880.497273339057,0.0,8817.103415868007,184.82434502123314,0.0,150.89523820574107,0.0,-0.8928712319866335,2542.0043974659457,0.0,14918.092544032674,2542.0043974659457,5302.762246768617,295.5403777875757,0.0,294.6475065555891,"GF0301"," Police services",1483228800000.0,"GF03",2017
317.86215858724154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035841087879701,0.0,8.035841087879701,1.785742463973267,0.0,1.785742463973267,0.0,-3.571484927946534,83.92989580674356,0.0,440.1855173694103,83.92989580674356,419.64947903371774,32.143364351518805,0.0,28.571879423572273,"GF0302"," Fire protection services",1483228800000.0,"GF03",2017
2277.714512797902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.57345740607522,0.0,31.250493119532173,6.2500986239064344,0.0,6.2500986239064344,0.0,-11.607326015826237,4372.390423038544,0.0,6986.717390295407,4372.390423038544,5207.225024946047,213.39622444480543,0.0,201.78889842897917,"GF0303"," Law Courts",1483228800000.0,"GF03",2017
1403.593576682988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32217529529158,0.0,38.393462975425244,3.571484927946534,0.0,0.0,0.0,0.0,2270.5715429420093,0.0,3900.061541317615,2270.5715429420093,3705.415612744529,175.00276146938018,0.0,175.00276146938018,"GF0304"," Prisons",1483228800000.0,"GF03",2017
19.643167103705938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928712319866335,0.0,0.0,0.0,0.0,14.285939711786137,0.0,91.07286566263662,14.285939711786137,44.643561599331676,48.21504652727821,0.0,48.21504652727821,"GF0305"," Research and Development public order and safety",1483228800000.0,"GF03",2017
166.96692038150047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.5628640382429,0.0,1716.0985078783096,0.8928712319866335,0.0,0.8928712319866335,0.0,23.214652031652474,654.4746130462024,0.0,2658.9705288561945,654.4746130462024,765.190645812545,92.8586081266099,0.0,116.07326015826236,"GF0306"," Public order and safety not elsewhere classified",1483228800000.0,"GF03",2017
1925.9232473951686,1200.911807022022,0.0,0.0,0.0,0.0,0.0,0.0,431.256805049544,0.0,78.57266841482375,2475.039055066948,0.0,2104.4974937924953,0.0,-8.928712319866335,2271.464414173996,0.0,8398.346808066275,2271.464414173996,3879.5255029819227,102.68019167846286,0.0,93.75147935859653,"GF0401"," General economic, commercial and labour affairs",1483228800000.0,"GF04",2017
587.5092706472049,207.146125820899,0.0,0.0,0.0,0.0,0.0,0.0,119.6447450862089,0.0,7.142969855893068,156.25246559766086,0.0,66.07247116701089,0.0,0.8928712319866335,744.6546074768523,0.0,1932.1733460190749,744.6546074768523,1206.2690344139419,116.07326015826236,0.0,116.96613139024899,"GF0402"," Agriculture, forestry, fishing and hunting",1483228800000.0,"GF04",2017
116.96613139024899,5106.3305757315575,0.0,0.0,0.0,0.0,0.0,0.0,38.393462975425244,0.0,1.785742463973267,8.928712319866335,0.0,0.8928712319866335,0.0,0.0,347.32690924280047,0.0,5625.088761515792,347.32690924280047,406.2564105539183,7.142969855893068,0.0,7.142969855893068,"GF0403"," Fuel and Energy",1483228800000.0,"GF04",2017
3.571484927946534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.321780799665838,0.0,25.893265727612373,22.321780799665838,21.428909567679206,0.0,0.0,0.0,"GF0404"," Mining, manufacturing and construction",1483228800000.0,"GF04",2017
2490.217866010721,1396.4506068270948,0.0,0.0,0.0,0.0,0.0,0.0,1143.7680481748775,0.0,1039.3021140324415,3216.122177615854,0.0,2134.855115680041,0.0,-168.75266284547374,4027.7421274917037,0.0,23678.94507228552,4027.7421274917037,7231.364107859745,11573.396909010744,0.0,11404.64424616527,"GF0405"," Transport",1483228800000.0,"GF04",2017
8.035841087879701,95.53722182256979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.07286566263662,0.0,0.0,0.0,0.0,27.67900819158564,0.0,222.32493676467175,27.67900819158564,39.286334207411876,0.0,0.0,0.0,"GF0406"," Communication",1483228800000.0,"GF04",2017
41.07207667138514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.107523263639106,0.0,0.8928712319866335,2.6786136959599007,0.0,0.0,0.0,0.0,124.10910124614206,0.0,191.9673148771262,124.10910124614206,125.00197247812869,0.0,0.0,0.0,"GF0407"," Other Industries",1483228800000.0,"GF04",2017
190.18157241315294,4401.8551736941035,0.0,0.0,0.0,0.0,0.0,0.0,11.607326015826237,0.0,10.714454783839603,3392.0178103172207,0.0,0.0,0.0,0.0,423.2209639616643,0.0,9219.788341493979,423.2209639616643,877.6924210428608,800.9054950920103,0.0,800.9054950920103,"GF0408"," Research and Development Economic Affairs",1483228800000.0,"GF04",2017
136.60929849395492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714454783839603,0.0,0.0,37.50059174343861,0.0,0.0,0.0,0.0,164.28830668554056,0.0,355.36275033068017,164.28830668554056,267.8613695959901,6.2500986239064344,0.0,6.2500986239064344,"GF0409"," Economic Affairs not elsewhere classified",1483228800000.0,"GF04",2017
29.464750655558905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14415334277028,0.0,74.10831225489058,9.821583551852969,0.0,9.821583551852969,0.0,0.0,1258.9484371011533,0.0,3427.732659596686,1258.9484371011533,1314.3064534843245,2047.3537349453507,0.0,2047.3537349453507,"GF0501"," Waste Management",1483228800000.0,"GF05",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.71603276634256,0.0,0.0,0.0,"GF0502"," Water Waste Management",1483228800000.0,"GF05",2017
10.714454783839603,-0.8928712319866335,0.0,0.0,0.0,0.0,0.0,0.0,8.035841087879701,0.0,6.2500986239064344,7.142969855893068,0.0,0.0,0.0,0.0,32.143364351518805,0.0,57.14375884714455,32.143364351518805,42.85781913535841,0.0,0.0,0.0,"GF0503"," Pollution Abatement",1483228800000.0,"GF05",2017
158.93107929362077,-8.035841087879701,0.0,0.0,0.0,0.0,0.0,0.0,125.00197247812869,0.0,8.035841087879701,30.35762188754554,0.0,0.0,0.0,0.0,163.39543545355394,0.0,505.3651173044346,163.39543545355394,283.04018053976284,35.71484927946534,0.0,35.71484927946534,"GF0504"," Protection of biodiversity and landscape",1483228800000.0,"GF05",2017
150.00236697375445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785742463973267,0.0,0.0,178.5742463973267,0.0,0.0,0.0,0.0,44.643561599331676,0.0,748.2260924047989,44.643561599331676,291.07602162764255,373.2201749704128,0.0,373.2201749704128,"GF0505"," Research and Development Environmental Protection",1483228800000.0,"GF05",2017
453.57858584920984,3.571484927946534,0.0,0.0,0.0,0.0,0.0,0.0,183.9314737892465,0.0,107.14454783839602,419.64947903371774,0.0,100.89444921448958,0.0,0.0,635.7243171744831,0.0,1798.24266122108,635.7243171744831,795.5482677000905,101.78732044647623,0.0,101.78732044647623,"GF0506"," Environmental Protection not elsewhere classified",1483228800000.0,"GF05",2017
50.893660223238115,7.142969855893068,0.0,0.0,0.0,0.0,0.0,0.0,462.5072981690762,0.0,389.2918571461722,1494.6664423456245,0.0,400.89918316199845,0.0,0.0,33.036235583505444,0.0,2020.5675979857517,33.036235583505444,79.46553964681038,-27.67900819158564,0.0,-27.67900819158564,"GF0601"," Housing Development",1483228800000.0,"GF06",2017
82.14415334277028,6.2500986239064344,0.0,0.0,0.0,0.0,0.0,0.0,20285.141519504326,0.0,20025.315990996216,873.2280648829276,0.0,841.9775717633954,0.0,0.0,58.92950131111781,0.0,21317.300663680875,58.92950131111781,131.25207110203513,11.607326015826237,0.0,11.607326015826237,"GF0602"," Community Development",1483228800000.0,"GF06",2017
52.67940268721138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2500986239064344,0.0,0.0,42.85781913535841,0.0,0.0,0.0,-0.8928712319866335,152.68098066971433,0.0,415.1851228737846,152.68098066971433,187.50295871719305,161.60969298958068,0.0,160.71682175759403,"GF0603"," Water supply",1483228800000.0,"GF06",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85742463973267,0.0,21.428909567679206,17.85742463973267,21.428909567679206,3.571484927946534,0.0,3.571484927946534,"GF0604"," Street Lighting",1483228800000.0,"GF06",2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571484927946534,0.0,0.0,0.0,"GF0605"," Research and Development Housing & Community amenities",1483228800000.0,"GF06",2017
92.8586081266099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142969855893068,0.0,4.464356159933168,554.4730350636994,0.0,514.2938296243009,0.0,0.0,99.10870675051632,0.0,758.0476759566519,99.10870675051632,158.93107929362077,4.464356159933168,0.0,4.464356159933168,"GF0606"," Housing & Community amenities not elsewhere classified",1483228800000.0,"GF06",2017
0.0,20.53603833569257,0.0,0.0,0.0,0.0,8839.425196667673,8839.425196667673,2826.8303204696817,0.0,2826.8303204696817,0.0,0.0,0.0,0.0,0.0,648.2245144222959,0.0,12335.016069895342,648.2245144222959,9432.291694706797,0.0,0.0,0.0,"GF0701"," Medical Products appliances and equipment",1483228800000.0,"GF07",2017
3099.156046225605,0.0,0.0,0.0,0.0,0.0,10290.340948645951,10290.340948645951,35.71484927946534,0.0,5.3572273919198015,11.607326015826237,0.0,0.0,0.0,0.0,4529.535759868192,0.0,18251.180853038775,4529.535759868192,18105.642842224956,284.8259230037361,0.0,284.8259230037361,"GF0702"," Outpatient Services",1483228800000.0,"GF07",2017
54836.579583691084,0.0,0.0,0.0,0.0,0.0,9095.679240247835,9095.679240247835,84.82276703873019,0.0,81.25128211078365,167.85979161348712,0.0,62.500986239064346,0.0,-79.46553964681038,32306.75978697236,0.0,99826.57522103358,32306.75978697236,95822.04774557352,3414.339591116887,0.0,3334.874051470076,"GF0703"," Hospital Services",1483228800000.0,"GF07",2017
14.285939711786137,41.07207667138514,0.0,0.0,0.0,0.0,105.35880537442276,105.35880537442276,5.3572273919198015,0.0,2.6786136959599007,0.0,0.0,0.0,0.0,0.0,358.04136402664005,0.0,522.3296707121806,358.04136402664005,474.1146241849024,-1.785742463973267,0.0,-1.785742463973267,"GF0704"," Public Health Services",1483228800000.0,"GF07",2017
77.67979718283712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.82197804747871,0.0,0.8928712319866335,555.365906295686,0.0,0.0,0.0,0.0,1011.6231058408558,0.0,3211.657821455921,1011.6231058408558,1194.6617083981157,1532.1670340890632,0.0,1532.1670340890632,"GF0705"," Research and Development Health",1483228800000.0,"GF07",2017
704.4754020374538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.996507553431,0.0,40.17920543939851,14.285939711786137,0.0,14.285939711786137,0.0,-36.60772051145197,225.89642169261828,0.0,2956.2966491077436,225.89642169261828,242.86097510036433,6.2500986239064344,0.0,-30.35762188754554,"GF0706"," Health not elsewhere classified",1483228800000.0,"GF07",2017
60.71524377509108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0051284431346,0.0,28.571879423572273,35.71484927946534,0.0,5.3572273919198015,0.0,7.142969855893068,154.4667231336876,0.0,579.4734295593252,154.4667231336876,366.07720511451976,-3.571484927946534,0.0,3.571484927946534,"GF0801"," Recreational & Sporting Services",1483228800000.0,"GF08",2017
454.4714570811965,7.142969855893068,0.0,0.0,0.0,0.0,0.0,0.0,961.6223168496043,0.0,57.14375884714455,518.7581857842341,0.0,98.21583551852969,0.0,0.0,570.5447172394588,0.0,2684.8637945838072,570.5447172394588,1014.3017195368157,172.32414777342026,0.0,172.32414777342026,"GF0802"," Cultural Services",1483228800000.0,"GF08",2017
1434.8440698025202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.393462975425244,0.0,0.0,123.21623001415543,0.0,52.67940268721138,0.0,0.0,2613.4340960248765,0.0,4337.568444991066,2613.4340960248765,3942.026489220987,127.6805861740886,0.0,127.6805861740886,"GF0803"," Broadcasting & Publishing Services",1483228800000.0,"GF08",2017
18.750295871719306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96494790337178,0.0,0.0,2.6786136959599007,0.0,0.0,0.0,0.0,48.21504652727821,0.0,113.39464646230246,48.21504652727821,66.96534239899752,1.785742463973267,0.0,1.785742463973267,"GF0804"," Religious & Other Community Services",1483228800000.0,"GF08",2017
24.107523263639106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.00197247812869,0.0,0.0,0.0,0.0,2.6786136959599007,0.0,183.03860255725988,2.6786136959599007,24.107523263639106,31.250493119532173,0.0,31.250493119532173,"GF0805"," Research and Development Recreation,  Culture & Religion",1483228800000.0,"GF08",2017
30.35762188754554,2.6786136959599007,0.0,0.0,0.0,0.0,0.0,0.0,183.03860255725988,0.0,163.39543545355394,0.0,0.0,0.0,0.0,0.0,20.53603833569257,0.0,238.39661894043115,20.53603833569257,97.32296428654305,1.785742463973267,0.0,1.785742463973267,"GF0806"," Recreation, Culture & Religion not elsewhere classified",1483228800000.0,"GF08",2017
