"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","segment_code","year"
4786.076108769817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7179.757625928156,0.0,1.2869255468593217,-41.181617499498294,0.0,33.46006421834237,0.0,11.582329921733896,4622.636564318684,607.4288581175998,17008.008027292795,4015.2077062010835,8303.243628336344,449.1370158539033,0.0,460.7193457756372,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs","GF01",1999
0.0,2.5738510937186434,0.0,0.0,0.0,0.0,0.0,0.0,1185.2584286574354,0.0,39.89469195263897,742.5560405378286,0.0,185.31727874774234,0.0,0.0,93.94556492073049,0.0,2077.097832630945,93.94556492073049,133.84025687336947,52.76394742123219,0.0,52.76394742123219,"GF0102"," Foreign Economic Aid","GF01",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147702187437287,0.0,0.0,0.0,0.0,244.51585390327114,0.0,249.6635560907084,244.51585390327114,151.85721452939995,0.0,0.0,0.0,"GF0103"," General Services","GF01",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147702187437287,0.0,0.0,0.0,0.0,24.45158539032711,0.0,91.37171382701185,24.45158539032711,36.033915312061005,61.772426249247445,0.0,61.772426249247445,"GF0104"," Basic Research","GF01",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.295404374874574,0.0,28.312362030905078,10.295404374874574,14.156181015452539,18.016957656030502,0.0,18.016957656030502,"GF0105"," Research and Development General Public Services","GF01",1999
2.5738510937186434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.869255468593217,0.0,12.869255468593217,0.0,0.0,167.30032109171182,0.0,182.7434276540237,167.30032109171182,167.30032109171182,0.0,0.0,0.0,"GF0106"," General Public Services not elsewhere classified","GF01",1999
0.0,0.0,35019.817981135864,0.0,75.92860726469998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.582329921733896,0.0,35008.23565121413,-11.582329921733896,-11.582329921733896,0.0,0.0,0.0,"GF0107"," Public Debt Transactions","GF01",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33775.360977322896,0.0,33775.360977322896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33775.360977322896,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government","GF01",1999
11180.809151113786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75546859321694,0.0,0.0,0.0,0.0,0.0,0.0,11.582329921733896,8381.746086694762,0.0,26102.710866947622,8381.746086694762,26089.841611479027,6484.817830624122,0.0,6496.400160545856,"GF0201"," Military Defence","GF02",1999
1.2869255468593217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8607766405779653,0.0,3.8607766405779653,0.0,0.0,0.0,0.0,0.0,7.721553281155931,0.0,12.869255468593217,7.721553281155931,9.008478828015251,0.0,0.0,0.0,"GF0202"," Civil Defence","GF02",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.9723560104355,0.0,469.72782460365244,425.9723560104355,499.3271121814168,43.75546859321694,0.0,43.75546859321694,"GF0203"," Foreign Military Aid","GF02",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8607766405779653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.060706401766,0.0,951.0379791290387,368.060706401766,637.0281456953643,579.1164960866947,0.0,579.1164960866947,"GF0204"," Research and Development Defence","GF02",1999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4310656231186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.6952638972507,0.0,782.4507324904675,738.6952638972507,981.9241922536625,-110.67559702990167,0.0,-110.67559702990167,"GF0205"," Defence not elsewhere classified","GF02",1999
860.9531908488863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716.523279149107,0.0,5704.9409492273735,172.4480232791491,0.0,100.38019265502709,0.0,0.0,388.6515151515151,0.0,7437.14273530002,388.6515151515151,1451.652016857315,298.5667268713626,0.0,298.5667268713626,"GF0301"," Police services","GF03",1999
