"D1","D3","D4","D4.1","D4.3","D62","D632","D6M","D7","D7.1","D7.3","D9","D9.1","D9.3","D92","NP","OEC","OED","OTE","P2","P3","P5","P51G","P5LN","code","description","segment_code","year"
4832.194392819011,34.48669381944718,0.0,0.0,0.0,0.0,0.0,0.0,7860.937561785755,0.0,13.18608881331804,14.200403337419429,0.0,3.0429435723041633,0.0,-501.07137490608557,5531.0570999248675,664.376013286409,18433.13784649452,4866.6810866384585,7446.082921428288,661.3330697141048,0.0,160.26169480801926,"GF0101"," Executive and Legal Organisations, financial and fiscal affairs, external affairs","GF01",2009
101.43145241013877,1.0143145241013878,0.0,0.0,0.0,0.0,0.0,0.0,3969.0127328087306,0.0,0.0,1212.1058563011584,0.0,16.229032385622205,0.0,0.0,247.49274388073863,0.0,5551.343390406895,247.49274388073863,379.353632013919,20.286290482027756,0.0,20.286290482027756,"GF0102"," Foreign Economic Aid","GF01",2009
273.8649215073747,14.200403337419429,0.0,0.0,0.0,0.0,0.0,0.0,121.71774289216654,0.0,3.0429435723041633,239.3782276879275,0.0,187.64818695875675,0.0,0.0,343.85262367037046,0.0,1071.1161374510655,343.85262367037046,454.4129067974217,78.10221835580685,0.0,78.10221835580685,"GF0103"," General Services","GF01",2009
9.12883071691249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.65846810866384,0.0,144.03266242239707,46.65846810866384,116.6461702716596,88.24536359682074,0.0,88.24536359682074,"GF0104"," Basic Research","GF01",2009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114516192811102,0.0,0.0,0.0,0.0,10.143145241013878,0.0,103.46008145834155,10.143145241013878,-14.200403337419429,85.20242002451657,0.0,85.20242002451657,"GF0105"," Research and Development General Public Services","GF01",2009
103.46008145834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32923405433192,0.0,23.32923405433192,0.0,0.0,189.6768160069595,0.0,320.5233896160385,189.6768160069595,263.72177626636085,4.057258096405551,0.0,4.057258096405551,"GF0106"," General Public Services not elsewhere classified","GF01",2009
0.0,0.0,30522.75265925896,0.0,31.443750247143022,0.0,0.0,0.0,0.0,0.0,0.0,284.00806674838856,0.0,284.00806674838856,0.0,0.0,113.60322669935543,0.0,30920.363952706706,113.60322669935543,113.60322669935543,0.0,0.0,0.0,"GF0107"," Public Debt Transactions","GF01",2009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22883.94997825141,0.0,22883.94997825141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22883.94997825141,0.0,0.0,0.0,0.0,0.0,"GF0108"," Transfers between different levels of Government","GF01",2009
11692.003519316697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.300605006129143,0.0,0.0,0.0,0.0,0.0,0.0,258.6502036458539,11656.502510973149,0.0,32350.54743168966,11656.502510973149,30405.0921744632,8722.090592747834,0.0,8980.740796393688,"GF0201"," Military Defence","GF02",2009
0.0,4.057258096405551,0.0,0.0,0.0,0.0,0.0,0.0,25.357863102534694,0.0,25.357863102534694,3.0429435723041633,0.0,0.0,0.0,0.0,13.18608881331804,0.0,43.61552453635967,13.18608881331804,29.415121198940245,-2.0286290482027756,0.0,-2.0286290482027756,"GF0202"," Civil Defence","GF02",2009
249.5213729289414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54395191585274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.994582624856,0.0,4209.405275020759,3329.994582624856,3666.7470046265166,591.3453675511091,0.0,591.3453675511091,"GF0203"," Foreign Military Aid","GF02",2009
15.214717861520818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.057258096405551,0.0,0.0,0.0,0.0,716.1060540155797,0.0,1736.5064652615758,716.1060540155797,941.2838783660878,1001.1284352880698,0.0,1001.1284352880698,"GF0204"," Research and Development Defence","GF02",2009
1048.801217920835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2883071691249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.1635098264067,0.0,1341.9381153861361,224.1635098264067,1334.8379137174263,-22.314919530230533,0.0,-22.314919530230533,"GF0205"," Defence not elsewhere classified","GF02",2009
